PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,pistas,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
6310191,Instalación Deportiva Municipal Básica Fermín Caballero,,, Pistas de petanca Pistas de chito Pista de Patinaje,"Pista de petanca ,Pistas de chito ,Pista de patinaje ","Metro: Avda. de la IlustraciónBus: 127, 67",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fc3b3737d35310VgnVCM2000000c205a0aRCRD,fermin caballero,88,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,439154,4481419,40.47935162025493,-3.719158405265364,InstalacionesDeportivasBasicas
4582808,Instalación Deportiva Municipal Básica Francisco Laguna,,,Pista de baloncesto  Pistas de fútbol sala  Tenis de mesa,"Pista de baloncesto ,Pista de fútbol ","Bus: 24 , 111 , 310 , 410",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a5ec69590db2110VgnVCM1000000b205a0aRCRD,francisco laguna,26,MADRID,MADRID,28053,SAN DIEGO,PUENTE DE VALLECAS,443249,4471525,40.39051190105737,-3.669975407440883,InstalacionesDeportivasBasicas
4555896,Instalación Deportiva Municipal Básica Frontón Orcasitas,,, Frontón,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131Renfe: Orcasitas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e92784040e1110VgnVCM1000000b205a0aRCRD,rafaela ybarra,103,MADRID,MADRID,28041,ORCASITAS,USERA,439644,4469348,40.37064655641207,-3.7122298796847235,Frontones
5922619,Instalación Deportiva Municipal Básica Frontón Polideportivo San Fermín,,, Frontón,,"Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf3908570f39d210VgnVCM2000000c205a0aRCRD,estafeta,2,MADRID,MADRID,28041,SAN FERMIN,USERA,441316,4469751,40.374396615335975,-3.6925739180872332,Frontones
4557031,Instalación Deportiva Municipal Básica Frontón San Fermín,,, Frontón,,"Bus: 23 , 78 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd6a8d498a5e1110VgnVCM1000000b205a0aRCRD,perales,136,MADRID,MADRID,28041,SAN FERMIN,USERA,441765,4469249,40.36990586456809,-3.6872392651660495,Frontones
4548581,Instalación Deportiva Municipal Básica Frontón Tudelillas,,,Un frontón,,"Bus: 44 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86121b40e9891110VgnVCM2000000c205a0aRCRD,pablo iglesias,62,MADRID,MADRID,28039,BELLAS VISTAS,TETUAN,439709,4478135,40.451690390542296,-3.7110210478690155,Frontones
11353992,Instalación Deportiva Municipal Básica Fuente Espina,,,pista de patinaje.,Pista de patinaje ,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cf9f533a3468710VgnVCM1000001d4a900aRCRD,fuentespina,29,MADRID,MADRID,28031,SANTA EUGENIA,VILLA DE VALLECAS,448524,4470030,40.379273217545474,-3.6064126945492285,InstalacionesDeportivasBasicas
4580220,Instalación Deportiva Municipal Básica Fuente de Lima,,, Pista de Baloncesto,Pista de baloncesto ,"Metro: Aviación EspañolaBus: 17 , 34 , 39 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4756f9a1382b2110VgnVCM1000000b205a0aRCRD,fuente de lima,24,MADRID,MADRID,28024,LAS AGUILAS,LATINA,433743,4470720,40.3825571125298,-3.7818748425273556,InstalacionesDeportivasBasicas
4564155,Instalación Deportiva Municipal Básica Fuerte de Navidad,,, Pista de baloncesto,Pista de baloncesto ,"Bus: 17, 117 , 139 , 155Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD,fuerte de navidad,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,435179,4470545,40.38109378379431,-3.7649408263985067,InstalacionesDeportivasBasicas
4547673,Instalación Deportiva Municipal Básica Félix Rodríguez de la Fuente,,, Pista de fútbol sala,Pista de fútbol ,"Metro: EstrellaBus: 20 , 30 , 32 , 71 , 113.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94fdf76721491110VgnVCM2000000c205a0aRCRD,felix rodriguez de la fuente,3,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444199,4474201,40.414683229860835,-3.6590060269964693,CamposEstadiosFutbol
4556047,Instalación Deportiva Municipal Básica Galeón,,, Pistas de baloncesto,Pista de baloncesto ,"Metro:  Alameda de OsunaBus: 101 , 105 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aea0d17980e1110VgnVCM1000000b205a0aRCRD,galeon,3,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,450323,4478527,40.45591483433643,-3.585897770294804,InstalacionesDeportivasBasicas
4579734,Instalación Deportiva Municipal Básica Garrovillas,,, Pista de patinaje Pistas de petanca Pista de chito,"Pista de patinaje ,Pista de petanca ,Pistas de chito ","Bus: 17 , 34 , 39 , 117 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cc19b4c3ea2110VgnVCM2000000c205a0aRCRD,garrovillas,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,433980,4470447,40.38011667026133,-3.7790546404419656,PistasPatinaje
4580463,Instalación Deportiva Municipal Básica General Millán Astray,,, Pista de Fútbol Sala,Pista de fútbol ,"Bus: 17 , 34 , 39 , 117 , 139 , 155.Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ea55ca87e2b2110VgnVCM1000000b205a0aRCRD,maestra justa freire,2,MADRID,MADRID,28044,LAS AGUILAS,LATINA,434770,4470182,40.37967979685691,-3.7684385984894484,CamposEstadiosFutbol
4542768,Instalación Deportiva Municipal Básica Glorieta Avenida San Luis,,, pista polideportiva,Pista polideportiva,"Bus: 107 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a666553e30f61110VgnVCM1000000b205a0aRCRD,añastro,78,MADRID,MADRID,28033,ATALAYA,CIUDAD LINEAL,443662,4479823,40.4671739676516,-3.6645674105696378,PistasPatinaje
10915711,Instalación Deportiva Municipal Básica Glorieta de Segovia,,, Tenis de mesa,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eff43e641a099610VgnVCM1000001d4a900aRCRD,ciudad de plasencia,0,MADRID,MADRID,28005,PALACIO,CENTRO,439375,4473782,40.41246022343046,-3.714538784977571,InstalacionesDeportivasBasicas
6331073,Instalación Deportiva Municipal Básica Gran Vía de Hortaleza,,, Pista de patinaje y pista de calva,"Pista de patinaje ,Pista de calva ",Bus: 87,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4888d5397f9a5310VgnVCM2000000c205a0aRCRD,gran via de hortaleza,1,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,444075,4479556,40.4647876018932,-3.6596724032712897,PistasPatinaje
4556640,Instalación Deportiva Municipal Básica Guadalajara,,, Pista de fútbol (césped artificial) Pistas de fútbol  (césped artificial),"Pista de fútbol ,Pista de fútbol ","Bus:  4 , 70 , 106 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8add2414d35e1110VgnVCM1000000b205a0aRCRD,guadalajara,0,MADRID,MADRID,28032,ARCOS,SAN BLAS-CANILLEJAS,447550,4474613,40.42048481589473,-3.618277425225656,CamposEstadiosFutbol
4582856,Instalación Deportiva Municipal Básica Hermanos Trueba,,, Pista de balonmano Pistas de baloncesto Pista de voleibol,"Pista de balonmano ,Pista de baloncesto ,Pista de voleibol ","Bus: 57 , 103 , 111 , 144 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eba13c5ea1db2110VgnVCM1000000b205a0aRCRD,hermanos trueba,30,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,443882,4470985,40.38569029812835,-3.6624581249928854,InstalacionesDeportivasBasicas
4549105,Instalación Deportiva Municipal Básica Hogar del Ferroviario,,, Pista de fútbol ,Pista de fútbol ,"Metro: EstrellaBus: 8 , 20 , 30 , 32 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bed787f05d91110VgnVCM2000000c205a0aRCRD,mediterraneo,0,MADRID,MADRID,28030,FONTARRON,MORATALAZ,444009,4473345,40.40695911649336,-3.6611698838232107,CamposEstadiosFutbol
4659422,Instalación Deportiva Municipal Básica Hornero,,, Pista polideportiva,Pista polideportiva,"Metro: Plaza Elíptica , Opañel.Bus: 55 , 60 , 108 , 116 , 118 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3000c904fba65110VgnVCM1000000b205a0aRCRD,hornero,1,MADRID,MADRID,28019,OPAÑEL,CARABANCHEL,438842,4471097,40.38821661890276,-3.7205798436124597,InstalacionesDeportivasBasicas
4541383,Instalación Deportiva Municipal Básica Huerta de la Salud,,, Pista de Baloncesto,Pista de baloncesto ,"Metro: San Lorenzo , Parque de Santa María.Bus: 9 , 72 , 87 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd3ced208a51110VgnVCM1000000b205a0aRCRD,alcobendas,3,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445553,4480683,40.47505435038131,-3.642315547728054,InstalacionesDeportivasBasicas
4627943,Instalación Deportiva Municipal Básica Illescas,,, Pista de petanca,Pista de petanca ,"Metro: CampamentoBus: 25 , 36 , 39 , 121 , 131 , H",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcd8f1723a784110VgnVCM1000000b205a0aRCRD,illescas,0,MADRID,MADRID,28024,ALUCHE,LATINA,435112,4472342,40.39727663517988,-3.7659134453115457,InstalacionesDeportivasBasicas
4584299,Instalación Deportiva Municipal Básica Imagen,,, Pistas de baloncesto,Pista de baloncesto ,"Bus: 24 , 57 , 103 , 111 , 144Renfe: Entrevías",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea338ad3672c2110VgnVCM1000000b205a0aRCRD,imagen,23,MADRID,MADRID,28018,SAN DIEGO,PUENTE DE VALLECAS,443434,4470730,40.38336275152153,-3.667713277656222,InstalacionesDeportivasBasicas
4538608,Instalación Deportiva Municipal Básica Isabel Patacón,,, Pista polideportiva,Pista polideportiva,"Metro: Carabanchel AltoBus: 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3541ddee16b41110VgnVCM1000000b205a0aRCRD,isabel patacon,0,MADRID,MADRID,28044,BUENAVISTA,CARABANCHEL,436523,4469131,40.370369111020395,-3.747622431727254,InstalacionesDeportivasBasicas
4547279,Instalación Deportiva Municipal Básica Isla de Tabarca,,,Pista de fútbol (césped artificial).  Pista de fútbol  (césped artificial).  Pista de baloncesto.  pistas de baloncesto x.,"Pista de fútbol ,Pista de fútbol ,Pista de baloncesto ,Pista de baloncesto ","Metro: Avenida de la Ilustración, PeñagrandeBus:  42 , 67 , 127 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b1898d6f7291110VgnVCM2000000c205a0aRCRD,santiago de compostela,104,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,438898,4480931,40.476809546000716,-3.7208537072021843,CamposEstadiosFutbol
4538129,Instalación Deportiva Municipal Básica Iván de Vargas,,,Superficie:   m Equipamientos:  Pista polideportiva,Pista polideportiva,"Bus: 17 , 25 , 50",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a188ff806a41110VgnVCM1000000b205a0aRCRD,ivan de vargas,4,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,438545,4472717,40.40279748246847,-3.724235302224272,InstalacionesDeportivasBasicas
4538476,Instalación Deportiva Municipal Básica Jacinto Verdaguer,,,Superficie: . m  Equipamientos:     Pista de baloncesto  Pista de fútbol sala  Pista de patinaje  Tenis de mesa,"Pista de baloncesto ,Pista de fútbol ,Pista de patinaje ","Metro: Marqués de VadilloBus: 23 , 34 , 35 , 116 , 118 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09f5db6d12b41110VgnVCM1000000b205a0aRCRD,jacinto verdaguer,17,MADRID,MADRID,28019,OPAÑEL,CARABANCHEL,439173,4471909,40.395564824892936,-3.7167461338350964,PistasPatinaje
4563440,Instalación Deportiva Municipal Básica Jardines Alhambra,,, Pista de patinaje Pistas de chito,"Pista de patinaje ,Pistas de chito ","Metro: Lucero , LagunaBus: 31 , 119 , 138Renfe: Laguna",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cee8fa983e12110VgnVCM1000000b205a0aRCRD,alhambra,0,MADRID,MADRID,28047,LOS CARMENES,LATINA,436915,4472955,40.40293756394919,-3.7447301071971477,PistasPatinaje
4563407,Instalación Deportiva Municipal Básica Jardines General Fanjul,,, Pistas de fútbol sala Pista de baloncesto.,"Pista de fútbol ,Pista de baloncesto ","Bus: 17 , 34 , 39 , 117 , 139.Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6c2ad4612e12110VgnVCM1000000b205a0aRCRD,las aguilas,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,435330,4470790,40.385197861740814,-3.7619024102187755,CamposEstadiosFutbol
4561139,Instalación Deportiva Municipal Básica Jardines Vía Carpetana,,, Pista de patinaje.,Pista de patinaje ,"Metro: CarpetanaBus: 17, 25 , 55 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c89910d87c902110VgnVCM1000000b205a0aRCRD,via carpetana,0,MADRID,MADRID,28047,ALUCHE,LATINA,437152,4471797,40.392523761783345,-3.7418228649672196,PistasPatinaje
4542557,Instalación Deportiva Municipal Básica Jardines de Bucaramanga,,, Pistas de baloncesto x   Pistas de bolos y petanca  Pista de chito  Tenis de mesa,"Pista de baloncesto ,Pista de bolos ,Pistas de chito ","Metro: Mar de Cristal , San LorenzoBus: 72 , 87 , 104 , 120 , 125",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b769fbdc8e61110VgnVCM1000000b205a0aRCRD,bucaramanga,2,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445961,4480569,40.47216617986823,-3.6387819347036476,InstalacionesDeportivasBasicas
4527106,Instalación Deportiva Municipal Básica Jardín Canarias,,, Pista de bolos  Pistas de petanca,"Pista de bolos ,Pista de petanca ","Metro: Palos de la FronteraBus: 6 , 8 , 19 , 45 , 47 , 55 , 59 , 85 , 86 , 102 , 247Renfe: Delicias.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b06e4148dde0110VgnVCM1000000b205a0aRCRD,canarias,19,MADRID,MADRID,28045,PALOS DE MOGUER,ARGANZUELA,441052,4472636,40.40224012314781,-3.694673997707994,InstalacionesDeportivasBasicas
5701075,Instalación Deportiva Municipal Básica Jardín Papelera Peninsular,,, Pistas de tenis  Pistas de patinaje,"Pistas de tenis ,Pista de patinaje ","Metro: Pirámides.Bus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46864e10924d8210VgnVCM2000000c205a0aRCRD,arganda,3,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,439886,4472420,40.40021085294591,-3.7084051499449053,InstalacionesDeportivasBasicas
4541324,Instalación Deportiva Municipal Básica Jardín de Portugalete,,, Pista de Baloncesto,Pista de baloncesto ,"Metro: Arturo SoriaBus: 11 , 70 , 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e463c00a6a51110VgnVCM1000000b205a0aRCRD,ulises,23,MADRID,MADRID,28043,CANILLAS,HORTALEZA,444705,4478939,40.45739950911607,-3.6534554216138133,InstalacionesDeportivasBasicas
5941245,Instalación Deportiva Municipal Básica Jazmin,,,Pista polideportiva,Pista polideportiva,"Metro: Pinar de ChamartínBus: 29 , 125 , 129 , 150.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=054de22597bed210VgnVCM1000000b205a0aRCRD,jazmin,36,MADRID,MADRID,28033,COSTILLARES,CIUDAD LINEAL,443605,4481303,40.47862144632099,-3.6666387122877064,CamposEstadiosFutbol
4531170,Instalación Deportiva Municipal Básica Jesús Aprendiz,,, Pista de Baloncesto Pista de Fútbol sala,"Pista de baloncesto ,Pista de fútbol ","Metro: Conde CasalBus: 14, 20 , 26 , 30 , 32, 56, 63, 143 , 152 , 156.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcf31cb097c01110VgnVCM1000000b205a0aRCRD,antonio diaz-cañabate,9,MADRID,MADRID,28007,NIÑO JESUS,RETIRO,443099,4473604,40.40922156877915,-3.671905186964673,CamposEstadiosFutbol
4582793,Instalación Deportiva Municipal Básica Jesús Divino Obrero,,, Pista de balonmano Pistas de baloncesto,"Pista de balonmano ,Pista de baloncesto ","Metro: Buenos AiresBus: 54 , 58 , 63 , 103 , 141 , 143",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40a294617fcb2110VgnVCM1000000b205a0aRCRD,humanes,0,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,445057,4471818,40.39514492871647,-3.6474211389918123,InstalacionesDeportivasBasicas
4554621,Instalación Deportiva Municipal Básica Joaquín Ibarra,,, Pista de baloncesto Pista de voleibol,"Pista de baloncesto ,Pista de voleibol ","Metro: Alameda de OsunaBus: 101 , 105 , 112 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f15c4dfc1bd1110VgnVCM1000000b205a0aRCRD,joaquin ibarra,0,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,449683,4478978,40.459939211411836,-3.5934812403258682,InstalacionesDeportivasBasicas
5566865,Instalación Deportiva Municipal Básica José Durán,,,Pista de atletismo Pista de fútbol Pista de balonmano Pistas de baloncesto Vestuario Almacén,"Pista de atletismo ,Pista de fútbol ,Pista de balonmano ,Pista de baloncesto ","Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07c43faf12d96210VgnVCM2000000c205a0aRCRD,parque de palomeras bajas,10,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,443720,4470415,40.3805444480093,-3.6643161830740074,CamposEstadiosFutbol
4564116,Instalación Deportiva Municipal Básica José de Cadalso,,, Pista de patinaje,Pista de patinaje ,"Bus: 17 , 34 , 39 , 117 , 139 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe5ee4c9d1322110VgnVCM1000000b205a0aRCRD,jose de cadalso,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,434871,4470183,40.37780868617553,-3.768531953881764,PistasPatinaje
4547661,Instalación Deportiva Municipal Básica José de Pasamonte,,, Pista de baloncesto,Pista de baloncesto ,"Metro: VinaterosBus: 32 , 71 , 113.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bdbc9ba6f391110VgnVCM2000000c205a0aRCRD,doctor garcia tapia,51,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445286,4473883,40.411890813674326,-3.6461672639418037,InstalacionesDeportivasBasicas
4541775,Instalación Deportiva Municipal Básica Juan Clemente Núñez,,, Pista de fútbol sala,Pista de fútbol ,"Metro: CanillasBus: 73 , 104 , 112 , 120 , 122",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6655dec5c4961110VgnVCM1000000b205a0aRCRD,juan clemente nu&amp;ntilde;ez,1,MADRID,MADRID,28043,PIOVERA,HORTALEZA,446845,4479221,40.46196292860933,-3.6269611631430987,CamposEstadiosFutbol
4527396,Instalación Deportiva Municipal Básica Juan de Mariana,,, Pista de fútbol-sala  Tenis de mesa,Pista de Fútbol-Sala ,"Metro: Méndez ÁlvaroBus: 8 , 102 , 152",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0c99b364bee0110VgnVCM1000000b205a0aRCRD,juan de mariana,8,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,441702,4472213,40.39848428796214,-3.6869759384944554,CamposEstadiosFutbol
4628872,Instalación Deportiva Municipal Básica Juan de Vera,,, Pista de baloncesto,Pista de baloncesto ,"Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 62 , 76 , 85 , 86 , 247Renfe: Delicias",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ff1263d5d84110VgnVCM1000000b205a0aRCRD,casar de caceres,0,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,441227,4471960,40.39617174301425,-3.6925495357594427,InstalacionesDeportivasBasicas
4659364,Instalación Deportiva Municipal Básica Julián González,,, Pista de baloncesto,Pista de baloncesto ,"Metro: Marqués de VadilloBus: 23 , 34 , 35 , 50 , 116 , 118 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a39181f05ba65110VgnVCM1000000b205a0aRCRD,julian gonzalez,4,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,438951,4472255,40.39866543915771,-3.7194068014375965,InstalacionesDeportivasBasicas
4547304,Instalación Deportiva Municipal Básica La Cabrera,,, Pista de fútbol (césped artificial).  Pistas de fútbol sala (césped artificial).  pitch  Tenis de Mesa.,"Pista de fútbol ,Pista de fútbol ","Metro: Antonio MachadoBus: 42 , 127 , 132 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fafb36f24b291110VgnVCM2000000c205a0aRCRD,la cabrera,33,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,439156,4480623,40.4721901295831,-3.7190584034452194,CamposEstadiosFutbol
