ID,CALLE,DISTRITO,CODIGOPOSTAL,COORDENADA-X,COORDENADA-Y
433565.68-4477901.67,"CALLE HUMERA, 54",MONCLOA-ARAVACA,28023.0,433565.68,4477901.67
433572.25-4478389.7,"CALLE VIRGEN DE LOS ROSALES, 104",MONCLOA-ARAVACA,28023.0,433572.25,4478389.7
433577.1-4478863.95,"CALLE PEREZ DE VICTORIA, 9",MONCLOA-ARAVACA,28023.0,433577.1,4478863.95
433580.9688-4470220.5,"AVIACION, AV Nº0 ESQ C/ MONROY CTRA. EXTREMADURA",LATINA,28024.0,433580.9688,4470220.5
433585.26-4470720.09,"CALLE FAUSTINO CORDON BONET, 38",LATINA,28024.0,433585.26,4470720.09
433587.87-4470289.24,"AVENIDA LAS AGUILAS, 163",LATINA,28024.0,433587.87,4470289.24
433590.93-4478955.3,"PLAZA MARQUES DE CAMARINES, 2",MONCLOA-ARAVACA,28023.0,433590.93,4478955.3
433594.35-4479739.56,"CALLE BLANCA DE CASTILLA, 8",MONCLOA-ARAVACA,28023.0,433594.35,4479739.56
433600.29-4478212.57,"Calle  Arroyo de Pozuelo, 99 ",MONCLOA-ARAVACA,28023.0,433600.29,4478212.57
433602.6-4478726.95,"CALLE RIAZA, 43",MONCLOA-ARAVACA,28023.0,433602.6,4478726.95
433611.38-4470334.64,"AVENIDA LAS AGUILAS, 132",LATINA,28024.0,433611.38,4470334.64
433620.8438-4478862.0,"GOLONDRINA, CALLE Nº18 ESQ C/ GALASIA C/ ROSAS DE ARAVACA",MONCLOA-ARAVACA,28023.0,433620.8438,4478862.0
433623.58-4477743.73,"AVENIDA TALGO, 168",MONCLOA-ARAVACA,28023.0,433623.58,4477743.73
433623.76-4470094.45,"Calle  Serradilla c/v Mirabel, 13 ",LATINA,28044.0,433623.76,4470094.45
433625.41-4469910.62,"CALLE MONROY, 5",LATINA,28917.0,433625.41,4469910.62
433628.07-4478960.62,"CALLE OLIVO, 42",MONCLOA-ARAVACA,28023.0,433628.07,4478960.62
433629.97-4479247.54,"CALLE ARDALES, 18",MONCLOA-ARAVACA,28023.0,433629.97,4479247.54
433635.75-4478839.69,"CALLE BAJA DE LA IGLESIA, 17",MONCLOA-ARAVACA,28023.0,433635.75,4478839.69
433638.43-4478778.74,"CALLE BAJA DE LA IGLESIA, 25",MONCLOA-ARAVACA,28023.0,433638.43,4478778.74
433639.55-4478866.09,"CALLE BAJA DE LA IGLESIA, 13",MONCLOA-ARAVACA,28023.0,433639.55,4478866.09
433661.16-4470354.08,"AVENIDA LAS AGUILAS, 128",LATINA,28024.0,433661.16,4470354.08
433662.22-4478028.96,"CALLE HUMERA, 33",MONCLOA-ARAVACA,28023.0,433662.22,4478028.96
433667.43-4469800.66,"CALLE MIRABEL, 1",LATINA,28917.0,433667.43,4469800.66
433668.8-4470364.37,"AVENIDA LAS AGUILAS, 116",LATINA,28024.0,433668.8,4470364.37
433670.38-4471718.23,"CALLE MIRUEÑA, 11",LATINA,28024.0,433670.38,4471718.23
433670.73-4478851.3,"CALLE BERENISA, 39",MONCLOA-ARAVACA,28023.0,433670.73,4478851.3
433672.56-4470674.55,"CALLE FUENTE DEL TIRO, 5",LATINA,28024.0,433672.56,4470674.55
433680.8-4468914.96,"CARRETERA BARRIO DE LA FORTUNA, 28",LATINA,28917.0,433680.8,4468914.96
433684.83-4470816.52,"CALLE FAUSTINO CORDON BONET, 9",LATINA,28024.0,433684.83,4470816.52
433689.77-4487377.75,"CALLE ALMENAS, 136",FUENCARRAL-EL PARDO,28048.0,433689.77,4487377.75
433690.78-4470539.78,"CALLE FUENTE DE LIMA, 32",LATINA,28024.0,433690.78,4470539.78
433693.875-4478080.0,"ROSAS DE ARAVACA, CALLE Nº JUNTO ESTACION DERENFE C/HUMERA",MONCLOA-ARAVACA,28023.0,433693.875,4478080.0
433695.12-4479076.92,"CALLE ARCOS DE LA FRONTERA, 8",MONCLOA-ARAVACA,28023.0,433695.12,4479076.92
433697.14-4471657.56,"CALLE MIRUEÑA, 13",LATINA,28024.0,433697.14,4471657.56
433698.78-4478716.46,"CALLE RIAZA, 10",MONCLOA-ARAVACA,28023.0,433698.78,4478716.46
433703.66-4469755.33,"CALLE LOGROSAN, 26",LATINA,28917.0,433703.66,4469755.33
433705.17-4478108.42,"CALLE ROSAS DE ARAVACA, 2",MONCLOA-ARAVACA,28023.0,433705.17,4478108.42
433707.58-4470762.4,"CALLE FRAY JOSE CERDEIRIÑA, 11",LATINA,28024.0,433707.58,4470762.4
433708.2-4487337.86,"CALLE ALMENAS, 130",FUENCARRAL-EL PARDO,28048.0,433708.2,4487337.86
433708.76-4470374.57,"AVENIDA LAS AGUILAS, 112",LATINA,28024.0,433708.76,4470374.57
433710.75-4469910.46,"CALLE MIRABEL, 14",LATINA,28917.0,433710.75,4469910.46
433716.0-4470745.0,"FUENTE DE LIMA, CALLE Nº22 JTO UNIVERSIDAD UNED AV. LAS AGUILAS",LATINA,28024.0,433716.0,4470745.0
433716.14-4469743.13,"CALLE LOGROSAN, 26",LATINA,28917.0,433716.14,4469743.13
433717.27-4478813.85,"PLAZA NUESTRA SEÑORA DEL BUEN CAMINO, 8",MONCLOA-ARAVACA,28023.0,433717.27,4478813.85
433717.93-4469827.08,"CALLE MIRABEL, 6",LATINA,28917.0,433717.93,4469827.08
433720.42-4487244.94,"CALLE GARITA, 2",FUENCARRAL-EL PARDO,28048.0,433720.42,4487244.94
433725.59-4487250.24,"CALLE ALMENAS, 106",FUENCARRAL-EL PARDO,28048.0,433725.59,4487250.24
433727.88-4470220.25,"CALLE MIRABEL, 22",LATINA,28024.0,433727.88,4470220.25
433733.13-4470350.68,"Avenida  Águilas, 114 ",LATINA,28024.0,433733.13,4470350.68
433734.52-4478719.96,"CALLE RIAZA, 5",MONCLOA-ARAVACA,28023.0,433734.52,4478719.96
433734.62-4487394.75,"CALLE ARMAS, 108",FUENCARRAL-EL PARDO,28048.0,433734.62,4487394.75
433735.54-4478730.96,"CALLE RIAZA, 6",MONCLOA-ARAVACA,28023.0,433735.54,4478730.96
433738.33-4471806.39,"CALLE MINGORRIA, 1",LATINA,28024.0,433738.33,4471806.39
433740.18-4470235.33,"CALLE MIRABEL, 22",LATINA,28024.0,433740.18,4470235.33
433740.39-4471776.41,"CALLE MINGORRIA, 8",LATINA,28024.0,433740.39,4471776.41
433743.06-4478883.94,"CALLE BERENISA, 27",MONCLOA-ARAVACA,28023.0,433743.06,4478883.94
433744.17-4470628.25,"Calle  Fuente del Tiro, 17 ",LATINA,28024.0,433744.17,4470628.25
433745.96-4470379.63,"AVENIDA LAS AGUILAS, 110",LATINA,28024.0,433745.96,4470379.63
433751.68-4470002.23,"CALLE MIRABEL, 17",LATINA,28917.0,433751.68,4470002.23
433757.23-4471767.04,"CALLE MINGORRIA, 7",LATINA,28024.0,433757.23,4471767.04
433761.28-4471732.46,"CALLE MINGORRIA, 14",LATINA,28024.0,433761.28,4471732.46
433766.14-4469989.48,"CALLE MIRABEL, 34",LATINA,28024.0,433766.14,4469989.48
433767.17-4477871.91,"CALLE VALLE DE PAS, 34",MONCLOA-ARAVACA,28023.0,433767.17,4477871.91
433770.02-4470385.15,"AVENIDA LAS AGUILAS, 76",LATINA,28024.0,433770.02,4470385.15
433772.94-4471729.96,"CALLE MINGORRIA, 9",LATINA,28024.0,433772.94,4471729.96
433773.09-4487143.98,"CARRETERA EL PARDO A COLMENAR VIEJO, 2",FUENCARRAL-EL PARDO,28048.0,433773.09,4487143.98
433778.06-4477953.91,"CALLE VALLE DE PAS, 22",MONCLOA-ARAVACA,28023.0,433778.06,4477953.91
433778.52-4487305.42,"CALLE ARMAS, 89",FUENCARRAL-EL PARDO,28048.0,433778.52,4487305.42
433780.14-4470333.44,"AVENIDA LAS AGUILAS, 145",LATINA,28024.0,433780.14,4470333.44
433780.19-4469760.21,"CALLE JARANDILLA, 4",LATINA,28917.0,433780.19,4469760.21
433782.73-4471864.49,"CALLE ARENAS DE SAN PEDRO, 48",LATINA,28024.0,433782.73,4471864.49
433785.21-4469737.44,"CALLE JARANDILLA, 2",LATINA,28917.0,433785.21,4469737.44
433786.29-4470559.06,"Calle  Fuente del Tiro, 72 ",LATINA,28044.0,433786.29,4470559.06
433791.86-4471974.67,"CALLE CARDENCHA, 61",LATINA,28223.0,433791.86,4471974.67
433793.16-4471866.43,"CALLE CARDENCHA, 71",LATINA,28024.0,433793.16,4471866.43
433799.02-4470050.91,"CALLE MIRABEL, 36",LATINA,28024.0,433799.02,4470050.91
433799.6-4487136.99,"CALLE REGIMIENTO, 3",FUENCARRAL-EL PARDO,28048.0,433799.6,4487136.99
433802.86-4479769.62,"CALLE LA SALLE, 8",MONCLOA-ARAVACA,28023.0,433802.86,4479769.62
433805.12-4477867.95,"CALLE ROSAS DE ARAVACA, 88",MONCLOA-ARAVACA,28023.0,433805.12,4477867.95
433808.54-4477870.55,"CALLE ROSAS DE ARAVACA, 88",MONCLOA-ARAVACA,28023.0,433808.54,4477870.55
433808.99-4469805.92,"CALLE JARANDILLA, 8",LATINA,28917.0,433808.99,4469805.92
433809.25-4478733.43,"CALLE RIAZA, 2",MONCLOA-ARAVACA,28023.0,433809.25,4478733.43
433810.45-4470396.0,"AVENIDA LAS AGUILAS, 72",LATINA,28024.0,433810.45,4470396.0
433811.19-4479091.04,"PASEO ERMITA, 7",MONCLOA-ARAVACA,28023.0,433811.19,4479091.04
433814.8-4487343.97,"CALLE BATALLON, 3",FUENCARRAL-EL PARDO,28048.0,433814.8,4487343.97
433815.33-4487002.95,"CALLE ALMENAS, 36",FUENCARRAL-EL PARDO,28048.0,433815.33,4487002.95
433817.18-4487141.04,"CALLE ALMENAS, 68",FUENCARRAL-EL PARDO,28048.0,433817.18,4487141.04
433822.83-4469721.02,"CALLE LOGROSAN, 16",LATINA,28917.0,433822.83,4469721.02
433824.74-4469889.98,"CALLE JARANDILLA, 9",LATINA,28044.0,433824.74,4469889.98
433826.43-4469897.26,"PLAZA VIRGEN DE LOS LLANOS, 1",LATINA,28044.0,433826.43,4469897.26
433827.85-4479192.72,"CALLE ANA TERESA, 4",MONCLOA-ARAVACA,28023.0,433827.85,4479192.72
433830.45-4487012.76,"CALLE ALMENAS, 36",FUENCARRAL-EL PARDO,28048.0,433830.45,4487012.76
433833.48-4471792.66,"CALLE ADANERO, 3",LATINA,28024.0,433833.48,4471792.66
433836.4-4470064.42,"Calle  Oliva de Plasencia, 1 ",LATINA,28024.0,433836.4,4470064.42
433846.98-4479130.61,"CALLE GARCIA DE LA PARRA, 10",MONCLOA-ARAVACA,28023.0,433846.98,4479130.61
433849.03-4471754.55,"CALLE ADANERO, 5",LATINA,28024.0,433849.03,4471754.55
433856.71-4470529.62,"AVENIDA LAS AGUILAS, 54",LATINA,28044.0,433856.71,4470529.62
433860.71-4487160.39,"CALLE REGIMIENTO, 9",FUENCARRAL-EL PARDO,28048.0,433860.71,4487160.39
433861.66-4470418.08,"AVENIDA LAS AGUILAS, 64",LATINA,28024.0,433861.66,4470418.08
433862.0-4470601.0,"LAS AGUILAS, AV. Nº112 - AV. AVIACION",LATINA,28024.0,433862.0,4470601.0
433862.13-4487376.05,"CALLE FORTALEZA, 71",FUENCARRAL-EL PARDO,28048.0,433862.13,4487376.05
433864.38-4471724.2,"CALLE ADANERO, 7",LATINA,28024.0,433864.38,4471724.2
433865.45-4469920.7,"CALLE NUÑOMORAL, 14",LATINA,28024.0,433865.45,4469920.7
433865.64-4487367.11,"CALLE FORTALEZA, 71",FUENCARRAL-EL PARDO,28048.0,433865.64,4487367.11
433868.0-4470296.0,"MIRABEL, CALLE Nº0 FTE Nº 36 OLIVA PLASENCIA",LATINA,28024.0,433868.0,4470296.0
433874.2188-4470206.5,"MIRABEL, CALLE Nº0 FTE. Nº 11 PZA. CUACOS DE YUSTE",LATINA,28024.0,433874.2188,4470206.5
433877.96-4470053.84,"CALLE OLIVA DE PLASENCIA, 4",LATINA,28024.0,433877.96,4470053.84
433879.61-4470412.5,"AVENIDA LAS AGUILAS, 62",LATINA,28024.0,433879.61,4470412.5
433884.38-4477878.91,"CALLE ROSAS DE ARAVACA, 82",MONCLOA-ARAVACA,28023.0,433884.38,4477878.91
433886.03-4470688.39,"CALLE FRAY JOSE CERDEIRIÑA, 51",LATINA,28024.0,433886.03,4470688.39
433892.66-4487038.29,"CALLE MURALLA, 6",FUENCARRAL-EL PARDO,28048.0,433892.66,4487038.29
433895.89-4469712.9,"CALLE LOGROSAN, 8",LATINA,28917.0,433895.89,4469712.9
433899.62-4478825.56,"CALLE ALTOZANO, 9",MONCLOA-ARAVACA,28023.0,433899.62,4478825.56
433901.13-4478930.65,"CALLE BERENISA, 5",MONCLOA-ARAVACA,28023.0,433901.13,4478930.65
433901.22-4471885.29,"CALLE ARENAS DE SAN PEDRO, 21",LATINA,28024.0,433901.22,4471885.29
433908.87-4487110.23,"CALLE HEROISMO, 35",FUENCARRAL-EL PARDO,28048.0,433908.87,4487110.23
433913.96-4486893.07,"CALLE ALMENAS, 2",FUENCARRAL-EL PARDO,28048.0,433913.96,4486893.07
433914.42-4469709.01,"CALLE LOGROSAN, 8",LATINA,28917.0,433914.42,4469709.01
433915.51-4486895.61,"CALLE ALMENAS, 2",FUENCARRAL-EL PARDO,28048.0,433915.51,4486895.61
433918.79-4487262.32,"CALLE FORTALEZA, 47",FUENCARRAL-EL PARDO,28048.0,433918.79,4487262.32
433919.78-4469908.69,"CALLE NUÑOMORAL, 2",LATINA,28024.0,433919.78,4469908.69
433921.0-4472039.0,"ADANERO, CALLE Nº0 FTE Nº 6 C/ SANCHIDRIAN",LATINA,28024.0,433921.0,4472039.0
433921.58-4487251.6,"CALLE FORTALEZA, 47",FUENCARRAL-EL PARDO,28048.0,433921.58,4487251.6
433924.58-4477872.01,"CALLE ROSAS DE ARAVACA, 82",MONCLOA-ARAVACA,28023.0,433924.58,4477872.01
433925.43-4471870.94,"CALLE HOYO DE PINARES, 2",LATINA,28024.0,433925.43,4471870.94
433925.84-4471882.86,"CALLE HOYO DE PINARES, 2",LATINA,28024.0,433925.84,4471882.86
433928.22-4470417.02,"AVENIDA LAS AGUILAS, 50",LATINA,28024.0,433928.22,4470417.02
433933.73-4479015.39,"CARRETERA HUMERA, 1",MONCLOA-ARAVACA,28023.0,433933.73,4479015.39
433939.03-4487057.57,"CALLE MURALLA, 9",FUENCARRAL-EL PARDO,28048.0,433939.03,4487057.57
433940.28-4487063.8,"CALLE MURALLA, 9",FUENCARRAL-EL PARDO,28048.0,433940.28,4487063.8
433941.78-4487184.65,"CALLE REGIMIENTO, 15",FUENCARRAL-EL PARDO,28048.0,433941.78,4487184.65
433943.46-4478393.51,"Calle  Virgen de los Rosales,  Acera de enfrente al número 88",MONCLOA-ARAVACA,28023.0,433943.46,4478393.51
433945.47-4486924.52,"CALLE CAMPAÑA, 3",FUENCARRAL-EL PARDO,28048.0,433945.47,4486924.52
433947.24-4472059.02,"CALLE DIGITAL, 24",LATINA,28024.0,433947.24,4472059.02
433947.38-4487160.44,"CALLE REGIMIENTO, 12",FUENCARRAL-EL PARDO,28048.0,433947.38,4487160.44
433955.47-4472050.95,"CALLE DIGITAL, 24",LATINA,28024.0,433955.47,4472050.95
433955.61-4471818.61,"CALLE HOYO DE PINARES, 10",LATINA,28024.0,433955.61,4471818.61
433959.83-4471789.74,"CALLE HOYO DE PINARES, 14",LATINA,28024.0,433959.83,4471789.74
433959.91-4470378.78,"AVENIDA LAS AGUILAS, 121",LATINA,28024.0,433959.91,4470378.78
433959.93-4478843.39,"CARRETERA HUMERA, 55",MONCLOA-ARAVACA,28023.0,433959.93,4478843.39
433960.1-4479063.34,"Avenida  Osa Mayor, 23 ",MONCLOA-ARAVACA,28023.0,433960.1,4479063.34
433960.4-4469723.37,"CALLE NAVALMORAL DE LA MATA, 3",LATINA,28917.0,433960.4,4469723.37
433965.87-4469900.16,"CALLE NUÑOMORAL, 2",LATINA,28024.0,433965.87,4469900.16
433967.11-4487082.12,"CALLE FORTALEZA, 17",FUENCARRAL-EL PARDO,28048.0,433967.11,4487082.12
433967.32-4479793.25,"CALLE LA SALLE, 2",MONCLOA-ARAVACA,28023.0,433967.32,4479793.25
433967.88-4469949.22,"CALLE NAVALMORAL DE LA MATA, 25",LATINA,28024.0,433967.88,4469949.22
433970.83-4469961.1,"CALLE NAVALMORAL DE LA MATA, 25",LATINA,28024.0,433970.83,4469961.1
433974.04-4479070.38,"AVENIDA OSA MAYOR, 23",MONCLOA-ARAVACA,28023.0,433974.04,4479070.38
433974.0-4470017.51,"CALLE SALORINO, 13",LATINA,28024.0,433974.0,4470017.51
433981.75-4486958.91,"CALLE CAMPAÑA, 7",FUENCARRAL-EL PARDO,28048.0,433981.75,4486958.91
433982.71-4470414.15,"AVENIDA LAS AGUILAS, 22",LATINA,28024.0,433982.71,4470414.15
433983.38-4469815.09,"CALLE NAVALMORAL DE LA MATA, 9",LATINA,28044.0,433983.38,4469815.09
433984.55-4472182.39,"CALLE CARDENCHA, 29",LATINA,28223.0,433984.55,4472182.39
433985.35-4469846.5,"CALLE NAVALMORAL DE LA MATA, 40",LATINA,28044.0,433985.35,4469846.5
433986.38-4486240.73,"CALLE ADELINA PATTI, 1",FUENCARRAL-EL PARDO,28048.0,433986.38,4486240.73
433986.78-4485865.52,"AVENIDA PADRE CIPRIANO, 1",FUENCARRAL-EL PARDO,28048.0,433986.78,4485865.52
433989.98-4478262.52,"CALLE ARROYO DE POZUELO, 81",MONCLOA-ARAVACA,28023.0,433989.98,4478262.52
433990.24-4469829.95,"CALLE NAVALMORAL DE LA MATA, 40",LATINA,28044.0,433990.24,4469829.95
433990.71-4469899.39,"CALLE NUÑOMORAL, 2",LATINA,28024.0,433990.71,4469899.39
433993.28-4485849.48,"AVENIDA PADRE CIPRIANO, 1",FUENCARRAL-EL PARDO,28048.0,433993.28,4485849.48
433995.08-4486196.83,"CALLE ADELINA PATTI, 1",FUENCARRAL-EL PARDO,28048.0,433995.08,4486196.83
433997.29-4470418.03,"AVENIDA LAS AGUILAS, 101",LATINA,28024.0,433997.29,4470418.03
433997.66-4478395.75,"CALLE VIRGEN DE LOS ROSALES, 78",MONCLOA-ARAVACA,28023.0,433997.66,4478395.75
434004.93-4477873.28,"CALLE ROSAS DE ARAVACA, 80",MONCLOA-ARAVACA,28023.0,434004.93,4477873.28
434005.09-4470107.29,"CALLE OLIVA DE PLASENCIA, 27",LATINA,28024.0,434005.09,4470107.29
434005.92-4485810.22,"AVENIDA PADRE CIPRIANO, 3",FUENCARRAL-EL PARDO,28048.0,434005.92,4485810.22
434011.76-4471991.74,"CALLE DIGITAL, 8",LATINA,28024.0,434011.76,4471991.74
434014.2-4485784.74,"AVENIDA PADRE CIPRIANO, 5",FUENCARRAL-EL PARDO,28048.0,434014.2,4485784.74
434014.29-4480227.88,"Avenida  Valdemarín, 71 A Intersección con Calle Cisne",MONCLOA-ARAVACA,28023.0,434014.29,4480227.88
434022.05-4485764.53,"AVENIDA PADRE CIPRIANO, 7",FUENCARRAL-EL PARDO,28048.0,434022.05,4485764.53
434031.66-4485743.48,"AVENIDA PADRE CIPRIANO, 9",FUENCARRAL-EL PARDO,28048.0,434031.66,4485743.48
434034.34-4468792.39,"CARRETERA BARRIO DE LA FORTUNA, 22",LATINA,28054.0,434034.34,4468792.39
434034.4-4471961.3,"CALLE DIGITAL, 4",LATINA,28024.0,434034.4,4471961.3
434040.42-4471953.92,"CALLE DIGITAL, 2",LATINA,28024.0,434040.42,4471953.92
434040.72-4485719.15,"AVENIDA PADRE CIPRIANO, 11",FUENCARRAL-EL PARDO,28048.0,434040.72,4485719.15
434042.98-4486042.66,"PASEO EL PARDO, 19",FUENCARRAL-EL PARDO,28048.0,434042.98,4486042.66
434044.18-4477695.45,"AVENIDA TALGO, 30",MONCLOA-ARAVACA,28023.0,434044.18,4477695.45
434044.64-4470094.27,"CALLE ALDEANUEVA DE LA VERA, 34",LATINA,28024.0,434044.64,4470094.27
434046.5-4472106.11,"CALLE CARDENCHA, 14",LATINA,28024.0,434046.5,4472106.11
434053.46-4470405.28,"AVENIDA LAS AGUILAS, 99",LATINA,28024.0,434053.46,4470405.28
434057.24-4469716.09,"CALLE NAVALMORAL DE LA MATA, 8",LATINA,28917.0,434057.24,4469716.09
434060.85-4469690.64,"AVENIDA AVIACION, 55",LATINA,28917.0,434060.85,4469690.64
434062.5-4479132.5,"HUMERA, CTRA Nº0 FRENTE Nº 8 C/ OSA MAYOR",MONCLOA-ARAVACA,28023.0,434062.5,4479132.5
434065.76-4485973.17,"PASEO EL PARDO, 11",FUENCARRAL-EL PARDO,28048.0,434065.76,4485973.17
434069.02-4485643.99,"AVENIDA PADRE CIPRIANO, 17",FUENCARRAL-EL PARDO,28048.0,434069.02,4485643.99
434072.06-4469755.59,"CALLE ALDEANUEVA DE LA VERA, 35",LATINA,28917.0,434072.06,4469755.59
434074.9-4470492.05,"AVENIDA LAS AGUILAS, 16",LATINA,28024.0,434074.9,4470492.05
434084.65-4469820.69,"CALLE ALDEANUEVA DE LA VERA, 27",LATINA,28917.0,434084.65,4469820.69
434085.44-4469854.02,"CALLE NAVALMORAL DE LA MATA, 44",LATINA,28917.0,434085.44,4469854.02
434087.15-4469865.58,"CALLE NAVALMORAL DE LA MATA, 46",LATINA,28917.0,434087.15,4469865.58
434087.21-4485599.38,"AVENIDA PADRE CIPRIANO, 21",FUENCARRAL-EL PARDO,28048.0,434087.21,4485599.38
434087.94-4485905.45,"PASEO EL PARDO, 2",FUENCARRAL-EL PARDO,28048.0,434087.94,4485905.45
434088.0-4469929.0,"NAVALMORAL DE LA MATA, CALLE Nº0 FTE Nº 1 C/ OLIVA PLASENCIA",LATINA,28024.0,434088.0,4469929.0
434090.74-4485912.2,"PASEO EL PARDO, 3",FUENCARRAL-EL PARDO,28048.0,434090.74,4485912.2
434091.99-4470373.63,"CALLE ALDEANUEVA DE LA VERA, 3",LATINA,28024.0,434091.99,4470373.63
434092.01-4478130.36,"CALLE ROSA LUXEMBURGO, 56",MONCLOA-ARAVACA,28023.0,434092.01,4478130.36
434093.99-4469922.77,"CALLE NAVALMORAL DE LA MATA, 50",LATINA,28024.0,434093.99,4469922.77
434095.07-4485746.17,"CALLE CARBONEROS, 3",FUENCARRAL-EL PARDO,28048.0,434095.07,4485746.17
434095.84-4470257.12,"CALLE ALDEANUEVA DE LA VERA, 10",LATINA,28024.0,434095.84,4470257.12
434098.42-4469943.92,"CALLE ALDEANUEVA DE LA VERA, 19",LATINA,28024.0,434098.42,4469943.92
434101.54-4479537.34,"CALLE EVANGELINA SOBREDO GALANES, 42",MONCLOA-ARAVACA,28023.0,434101.54,4479537.34
434102.11-4468329.94,"CALLE PINAR DE SAN JOSE, 102",LATINA,28917.0,434102.11,4468329.94
434102.73-4469927.15,"CALLE ALDEANUEVA DE LA VERA, 19",LATINA,28024.0,434102.73,4469927.15
434102.78-4478256.23,"CALLE ARROYO DE POZUELO, 71",MONCLOA-ARAVACA,28023.0,434102.78,4478256.23
434102.86-4477948.37,"CARRETERA HUMERA, 161",MONCLOA-ARAVACA,28023.0,434102.86,4477948.37
434104.62-4478134.83,"CALLE ROSA LUXEMBURGO, 56",MONCLOA-ARAVACA,28023.0,434104.62,4478134.83
434106.27-4485537.42,"AVENIDA PADRE CIPRIANO, 27",FUENCARRAL-EL PARDO,28048.0,434106.27,4485537.42
434106.32-4470059.98,"CALLE ALDEANUEVA DE LA VERA, 42",LATINA,28024.0,434106.32,4470059.98
434106.68-4469993.02,"CALLE ALDEANUEVA DE LA VERA, 19",LATINA,28024.0,434106.68,4469993.02
434107.91-4470069.96,"CALLE ALDEANUEVA DE LA VERA, 42",LATINA,28024.0,434107.91,4470069.96
434108.4-4485732.21,"Calle  Mira El Rio, 4 ",FUENCARRAL-EL PARDO,28048.0,434108.4,4485732.21
434108.86-4485533.75,"AVENIDA PADRE CIPRIANO, 29",FUENCARRAL-EL PARDO,28048.0,434108.86,4485533.75
434115.05-4470050.37,"CALLE ALDEANUEVA DE LA VERA, 15",LATINA,28024.0,434115.05,4470050.37
434118.4688-4480464.0,"VALDEMARIN, AVD Nº0 FTE Nº 71 Cº LA ZARZUELA",MONCLOA-ARAVACA,28023.0,434118.4688,4480464.0
434120.7813-4470632.0,"LAS AGUILAS, AV. Nº20 (2 MARQ) AV AVIACION",LATINA,28024.0,434120.7813,4470632.0
434121.35-4485478.11,"AVENIDA PADRE CIPRIANO, 33",FUENCARRAL-EL PARDO,28048.0,434121.35,4485478.11
434123.18-4471901.63,"CALLE SANCHIDRIAN, 17",LATINA,28024.0,434123.18,4471901.63
434127.04-4471906.46,"CALLE SANCHIDRIAN, 15",LATINA,28024.0,434127.04,4471906.46
434133.93-4485424.37,"AVENIDA PADRE CIPRIANO, 36",FUENCARRAL-EL PARDO,28048.0,434133.93,4485424.37
434134.78-4485795.22,"Plaza  El Pardo, 1 Intersección con Calle Carboneros",FUENCARRAL,28048.0,434134.78,4485795.22
434135.39-4472005.07,"CALLE ARENAS DE SAN PEDRO, 7",LATINA,28024.0,434135.39,4472005.07
434135.39-4485799.88,"CALLE CARBONEROS, 1",FUENCARRAL-EL PARDO,28048.0,434135.39,4485799.88
434137.36-4478865.81,"CALLE FUENTE DEL REY, 31",MONCLOA-ARAVACA,28023.0,434137.36,4478865.81
434140.12-4485880.05,"CALLE NUEVA DE EL PARDO, 1",FUENCARRAL-EL PARDO,28048.0,434140.12,4485880.05
434145.95-4486291.72,"CARRETERA EL PARDO A COLMENAR VIEJO, 3",FUENCARRAL-EL PARDO,28048.0,434145.95,4486291.72
434153.8-4470141.66,"CALLE OLIVA DE PLASENCIA, 22",LATINA,28024.0,434153.8,4470141.66
434158.3438-4470331.0,"OLIVA DE PLASENCIA, CALLE Nº0 FTE Nº 27 BLAS CABRERA",LATINA,28024.0,434158.3438,4470331.0
434158.61-4471945.61,"CALLE SANCHIDRIAN, 13",LATINA,28024.0,434158.61,4471945.61
434161.24-4470146.88,"CALLE OLIVA DE PLASENCIA, 22",LATINA,28024.0,434161.24,4470146.88
434164.83-4472347.83,"CARRETERA BOADILLA DEL MONTE, 75",LATINA,28024.0,434164.83,4472347.83
434169.22-4471955.99,"CALLE SANCHIDRIAN, 13",LATINA,28024.0,434169.22,4471955.99
434175.37-4485630.53,"CALLE SAN PACIANO, 1",FUENCARRAL-EL PARDO,28048.0,434175.37,4485630.53
434177.32-4469515.07,"CALLE SINFONIA, 19",LATINA,28917.0,434177.32,4469515.07
434178.86-4470382.49,"CALLE BLAS CABRERA, 2",LATINA,28024.0,434178.86,4470382.49
434179.08-4485510.34,"CALLE GUARDIA CIVIL, 17",FUENCARRAL-EL PARDO,28048.0,434179.08,4485510.34
434179.09-4485504.93,"CALLE GUARDIA CIVIL, 19",FUENCARRAL-EL PARDO,28048.0,434179.09,4485504.93
434181.92-4478116.37,"CALLE ROSA LUXEMBURGO, 48",MONCLOA-ARAVACA,28023.0,434181.92,4478116.37
434187.98-4478041.2,"RONDA MONJAS, 1",MONCLOA-ARAVACA,28023.0,434187.98,4478041.2
434189.24-4471767.98,"CALLE CEFERINO AVILA, 29",LATINA,28024.0,434189.24,4471767.98
434189.4-4472323.03,"CALLE AYLLON, 20",LATINA,28024.0,434189.4,4472323.03
434189.64-4469874.4,"CALLE SOLEDAD CAZORLA, 3",LATINA,28024.0,434189.64,4469874.4
434189.85-4485615.64,"CALLE CARLOS MORLA LYNCH, 2",FUENCARRAL-EL PARDO,28048.0,434189.85,4485615.64
434192.49-4478259.55,"CALLE OLIVINO, 17",MONCLOA-ARAVACA,28023.0,434192.49,4478259.55
434194.05-4470372.58,"CALLE BLAS CABRERA, 1",LATINA,28024.0,434194.05,4470372.58
