,ID,TIPO,UBICACION,HORARIO
20365,PAPEL-CARTON-443958.6603-4482471.148,PAPEL-CARTON,443958.6603-4482471.148,24 horas
20366,PAPEL-CARTON-443959.9123-4478864.774,PAPEL-CARTON,443959.9123-4478864.774,24 horas
20367,PAPEL-CARTON-443960.85-4468077.15,PAPEL-CARTON,443960.85-4468077.15,24 horas
20368,PAPEL-CARTON-443963.2333-4473542.978,PAPEL-CARTON,443963.2333-4473542.978,24 horas
20369,PAPEL-CARTON-443968.9351-4482770.735,PAPEL-CARTON,443968.9351-4482770.735,24 horas
20370,PAPEL-CARTON-443969.8956-4478505.988,PAPEL-CARTON,443969.8956-4478505.988,24 horas
20371,PAPEL-CARTON-443971.73-4470024.43,PAPEL-CARTON,443971.73-4470024.43,24 horas
20372,PAPEL-CARTON-443971.8589-4479209.366,PAPEL-CARTON,443971.8589-4479209.366,24 horas
20373,PAPEL-CARTON-443972.1642-4479352.814,PAPEL-CARTON,443972.1642-4479352.814,24 horas
20374,PAPEL-CARTON-443972.27-4471018.91,PAPEL-CARTON,443972.27-4471018.91,24 horas
20375,PAPEL-CARTON-443974.55-4471630.65,PAPEL-CARTON,443974.55-4471630.65,24 horas
20376,PAPEL-CARTON-443974.659-4482319.688,PAPEL-CARTON,443974.659-4482319.688,24 horas
20377,PAPEL-CARTON-443975.2538-4481468.676,PAPEL-CARTON,443975.2538-4481468.676,24 horas
20378,PAPEL-CARTON-443978.08-4478696.518,PAPEL-CARTON,443978.08-4478696.518,24 horas
20379,PAPEL-CARTON-443978.6175-4478408.746,PAPEL-CARTON,443978.6175-4478408.746,24 horas
20380,PAPEL-CARTON-443979.24-4472577.04,PAPEL-CARTON,443979.24-4472577.04,24 horas
20381,PAPEL-CARTON-443980.2742-4478185.332,PAPEL-CARTON,443980.2742-4478185.332,24 horas
20382,PAPEL-CARTON-443986.6662-4477907.016,PAPEL-CARTON,443986.6662-4477907.016,24 horas
20383,PAPEL-CARTON-443989.5069-4482627.019,PAPEL-CARTON,443989.5069-4482627.019,24 horas
20384,PAPEL-CARTON-443991.13-4469405.65,PAPEL-CARTON,443991.13-4469405.65,24 horas
20385,PAPEL-CARTON-443993.35-4468405.15,PAPEL-CARTON,443993.35-4468405.15,24 horas
20386,PAPEL-CARTON-443996.97-4469208.80,PAPEL-CARTON,443996.97-4469208.8,24 horas
20387,PAPEL-CARTON-443997.92-4469701.43,PAPEL-CARTON,443997.92-4469701.43,24 horas
20388,PAPEL-CARTON-443999.71-4472114.00,PAPEL-CARTON,443999.71-4472114.0,24 horas
20389,PAPEL-CARTON-444002.1792-4478592.957,PAPEL-CARTON,444002.1792-4478592.957,24 horas
20390,PAPEL-CARTON-444002.81-4469628.35,PAPEL-CARTON,444002.81-4469628.35,24 horas
20391,PAPEL-CARTON-444002.9375-4477989.726,PAPEL-CARTON,444002.9375-4477989.726,24 horas
20392,PAPEL-CARTON-444007.33-4469926.81,PAPEL-CARTON,444007.33-4469926.81,24 horas
20393,PAPEL-CARTON-444010.5917-4473410.343,PAPEL-CARTON,444010.5917-4473410.343,24 horas
20394,PAPEL-CARTON-444018.46-4479097.011,PAPEL-CARTON,444018.46-4479097.011,24 horas
20395,PAPEL-CARTON-444029.41-4469528.80,PAPEL-CARTON,444029.41-4469528.8,24 horas
20396,PAPEL-CARTON-444029.56-4469833.51,PAPEL-CARTON,444029.56-4469833.51,24 horas
20397,PAPEL-CARTON-444031.46-4472068.91,PAPEL-CARTON,444031.46-4472068.91,24 horas
20398,PAPEL-CARTON-444035-4479294,PAPEL-CARTON,444035.0-4479294.0,24 horas
20399,PAPEL-CARTON-444036.09-4468134.87,PAPEL-CARTON,444036.09-4468134.87,24 horas
20400,PAPEL-CARTON-444038.75-4470133.15,PAPEL-CARTON,444038.75-4470133.15,24 horas
20401,PAPEL-CARTON-444041.2051-4481195.031,PAPEL-CARTON,444041.2051-4481195.031,24 horas
20402,PAPEL-CARTON-444043.38-4472540.49,PAPEL-CARTON,444043.38-4472540.49,24 horas
20403,PAPEL-CARTON-444047.0631-4475764.492,PAPEL-CARTON,444047.0631-4475764.492,24 horas
20404,PAPEL-CARTON-444049.54-4479132.668,PAPEL-CARTON,444049.54-4479132.668,24 horas
20405,PAPEL-CARTON-444058.2267-4482573.641,PAPEL-CARTON,444058.2267-4482573.641,24 horas
20406,PAPEL-CARTON-444058.73-4470501.87,PAPEL-CARTON,444058.73-4470501.87,24 horas
20407,PAPEL-CARTON-444058.985-4473166.518,PAPEL-CARTON,444058.985-4473166.518,24 horas
20408,PAPEL-CARTON-444059.4933-4473752.541,PAPEL-CARTON,444059.4933-4473752.541,24 horas
20409,PAPEL-CARTON-444062.1101-4482880.776,PAPEL-CARTON,444062.1101-4482880.776,24 horas
20410,PAPEL-CARTON-444065.77-4471139.32,PAPEL-CARTON,444065.77-4471139.32,24 horas
20411,PAPEL-CARTON-444065.9978-4478990.243,PAPEL-CARTON,444065.9978-4478990.243,24 horas
20412,PAPEL-CARTON-444066.8792-4476120,PAPEL-CARTON,444066.8792-4476120.0,24 horas
20413,PAPEL-CARTON-444067.4817-4475696.915,PAPEL-CARTON,444067.4817-4475696.915,24 horas
20414,PAPEL-CARTON-444069.19-4472895.07,PAPEL-CARTON,444069.19-4472895.07,24 horas
20415,PAPEL-CARTON-444071.0084-4481418.046,PAPEL-CARTON,444071.0084-4481418.046,24 horas
20416,PAPEL-CARTON-444071.6392-4480672.194,PAPEL-CARTON,444071.6392-4480672.194,24 horas
20417,PAPEL-CARTON-444072.8923-4480831.299,PAPEL-CARTON,444072.8923-4480831.299,24 horas
20418,PAPEL-CARTON-444079.85-4472389.91,PAPEL-CARTON,444079.85-4472389.91,24 horas
20419,PAPEL-CARTON-444082.18-4472736.34,PAPEL-CARTON,444082.18-4472736.34,24 horas
20420,PAPEL-CARTON-444086.56-4469655.92,PAPEL-CARTON,444086.56-4469655.92,24 horas
20421,PAPEL-CARTON-444090.4488-4480542.832,PAPEL-CARTON,444090.4488-4480542.832,24 horas
20422,PAPEL-CARTON-444090.599-4475337.237,PAPEL-CARTON,444090.599-4475337.237,24 horas
20423,PAPEL-CARTON-444091.31-4470647.27,PAPEL-CARTON,444091.31-4470647.27,24 horas
20424,PAPEL-CARTON-444092.51-4468506.20,PAPEL-CARTON,444092.51-4468506.2,24 horas
20425,PAPEL-CARTON-444096.71-4469092.27,PAPEL-CARTON,444096.71-4469092.27,24 horas
20426,PAPEL-CARTON-444096-4473278,PAPEL-CARTON,444096.0-4473278.0,24 horas
20427,PAPEL-CARTON-444097.8665-4482718.21,PAPEL-CARTON,444097.8665-4482718.21,24 horas
20428,PAPEL-CARTON-444099.1533-4478825.635,PAPEL-CARTON,444099.1533-4478825.635,24 horas
20429,PAPEL-CARTON-444099.2225-4475525.78,PAPEL-CARTON,444099.2225-4475525.78,24 horas
20430,PAPEL-CARTON-444099.9525-4478254.19,PAPEL-CARTON,444099.9525-4478254.19,24 horas
20431,PAPEL-CARTON-444102.0963-4479067.365,PAPEL-CARTON,444102.0963-4479067.365,24 horas
20432,PAPEL-CARTON-444102.90-4469307.80,PAPEL-CARTON,444102.9-4469307.8,24 horas
20433,PAPEL-CARTON-444103.1684-4482765.338,PAPEL-CARTON,444103.1684-4482765.338,24 horas
20434,PAPEL-CARTON-444104.1792-4477895.011,PAPEL-CARTON,444104.1792-4477895.011,24 horas
20435,PAPEL-CARTON-444113.54-4468193.68,PAPEL-CARTON,444113.54-4468193.68,24 horas
20436,PAPEL-CARTON-444113.86-4469469.01,PAPEL-CARTON,444113.86-4469469.01,24 horas
20437,PAPEL-CARTON-444114.8792-4480410.237,PAPEL-CARTON,444114.8792-4480410.237,24 horas
20438,PAPEL-CARTON-444115.3517-4480953.874,PAPEL-CARTON,444115.3517-4480953.874,24 horas
20439,PAPEL-CARTON-444115.69-4468380.59,PAPEL-CARTON,444115.69-4468380.59,24 horas
20440,PAPEL-CARTON-444116-4473634,PAPEL-CARTON,444116.0-4473634.0,24 horas
20441,PAPEL-CARTON-444123.0517-4482608.754,PAPEL-CARTON,444123.0517-4482608.754,24 horas
20442,PAPEL-CARTON-444124.75-4471627.31,PAPEL-CARTON,444124.75-4471627.31,24 horas
20443,PAPEL-CARTON-444125.1391-4481291.075,PAPEL-CARTON,444125.1391-4481291.075,24 horas
20444,PAPEL-CARTON-444128.7461-4475949.451,PAPEL-CARTON,444128.7461-4475949.451,24 horas
20445,PAPEL-CARTON-444132.888-4474175.811,PAPEL-CARTON,444132.888-4474175.811,24 horas
20446,PAPEL-CARTON-444133.7027-4480832.852,PAPEL-CARTON,444133.7027-4480832.852,24 horas
20447,PAPEL-CARTON-444134.19-4467808.01,PAPEL-CARTON,444134.19-4467808.01,24 horas
20448,PAPEL-CARTON-444139.10-4470316.79,PAPEL-CARTON,444139.1-4470316.79,24 horas
20449,PAPEL-CARTON-444139.2958-4478458.459,PAPEL-CARTON,444139.2958-4478458.459,24 horas
20450,PAPEL-CARTON-444143.6187-4478043.016,PAPEL-CARTON,444143.6187-4478043.016,24 horas
20451,PAPEL-CARTON-444144.5973-4473495.319,PAPEL-CARTON,444144.5973-4473495.319,24 horas
20452,PAPEL-CARTON-444148.8431-4482182.1,PAPEL-CARTON,444148.8431-4482182.1,24 horas
20453,PAPEL-CARTON-444150.75-4471722.91,PAPEL-CARTON,444150.75-4471722.91,24 horas
20454,PAPEL-CARTON-444151.9375-4478897.159,PAPEL-CARTON,444151.9375-4478897.159,24 horas
20455,PAPEL-CARTON-444152.19-4472577.53,PAPEL-CARTON,444152.19-4472577.53,24 horas
20456,PAPEL-CARTON-444153.2267-4483458.618,PAPEL-CARTON,444153.2267-4483458.618,24 horas
20457,PAPEL-CARTON-444153.67-4469262.46,PAPEL-CARTON,444153.67-4469262.46,24 horas
20458,PAPEL-CARTON-444154.6662-4473817.936,PAPEL-CARTON,444154.6662-4473817.936,24 horas
20459,PAPEL-CARTON-444155.5117-4481131.746,PAPEL-CARTON,444155.5117-4481131.746,24 horas
20460,PAPEL-CARTON-444161.30-4471782.44,PAPEL-CARTON,444161.3-4471782.44,24 horas
20461,PAPEL-CARTON-444162.42-4472320.81,PAPEL-CARTON,444162.42-4472320.81,24 horas
20462,PAPEL-CARTON-444164.6133-4477611.277,PAPEL-CARTON,444164.6133-4477611.277,24 horas
20463,PAPEL-CARTON-444167.4579-4477765.623,PAPEL-CARTON,444167.4579-4477765.623,24 horas
20464,PAPEL-CARTON-444170.0775-4479405.493,PAPEL-CARTON,444170.0775-4479405.493,24 horas
20465,PAPEL-CARTON-444170.3813-4473781.08,PAPEL-CARTON,444170.3813-4473781.08,24 horas
20466,PAPEL-CARTON-444171.02-4470500.15,PAPEL-CARTON,444171.02-4470500.15,24 horas
20467,PAPEL-CARTON-444174.585-4481180.914,PAPEL-CARTON,444174.585-4481180.914,24 horas
20468,PAPEL-CARTON-444174-4473693,PAPEL-CARTON,444174.0-4473693.0,24 horas
20469,PAPEL-CARTON-444177-4473214,PAPEL-CARTON,444177.0-4473214.0,24 horas
20470,PAPEL-CARTON-444180.1684-4482854.338,PAPEL-CARTON,444180.1684-4482854.338,24 horas
20471,PAPEL-CARTON-444180.46-4471049.33,PAPEL-CARTON,444180.46-4471049.33,24 horas
20472,PAPEL-CARTON-444181.6079-4478171.947,PAPEL-CARTON,444181.6079-4478171.947,24 horas
20473,PAPEL-CARTON-444185.6933-4475483.948,PAPEL-CARTON,444185.6933-4475483.948,24 horas
20474,PAPEL-CARTON-444186-4473946,PAPEL-CARTON,444186.0-4473946.0,24 horas
20475,PAPEL-CARTON-444187.7625-4475632.969,PAPEL-CARTON,444187.7625-4475632.969,24 horas
20476,PAPEL-CARTON-444193.08-4472791.80,PAPEL-CARTON,444193.08-4472791.8,24 horas
20477,PAPEL-CARTON-444198.3073-4476254.778,PAPEL-CARTON,444198.3073-4476254.778,24 horas
20478,PAPEL-CARTON-444198.4029-4478852.102,PAPEL-CARTON,444198.4029-4478852.102,24 horas
20479,PAPEL-CARTON-444198.43-4471377.33,PAPEL-CARTON,444198.43-4471377.33,24 horas
20480,PAPEL-CARTON-444198.56-4470722.18,PAPEL-CARTON,444198.56-4470722.18,24 horas
20481,PAPEL-CARTON-444199.7733-4479868.29,PAPEL-CARTON,444199.7733-4479868.29,24 horas
20482,PAPEL-CARTON-444200.3545-4476099.999,PAPEL-CARTON,444200.3545-4476099.999,24 horas
20483,PAPEL-CARTON-444200.57-4472908.63,PAPEL-CARTON,444200.57-4472908.63,24 horas
20484,PAPEL-CARTON-444202.4865-4475111.767,PAPEL-CARTON,444202.4865-4475111.767,24 horas
20485,PAPEL-CARTON-444205.1684-4480947.338,PAPEL-CARTON,444205.1684-4480947.338,24 horas
20486,PAPEL-CARTON-444205.22-4469527.05,PAPEL-CARTON,444205.22-4469527.05,24 horas
20487,PAPEL-CARTON-444205.4455-4476373.768,PAPEL-CARTON,444205.4455-4476373.768,24 horas
20488,PAPEL-CARTON-444206.1262-4478592.307,PAPEL-CARTON,444206.1262-4478592.307,24 horas
20489,PAPEL-CARTON-444206.6501-4482374.301,PAPEL-CARTON,444206.6501-4482374.301,24 horas
20490,PAPEL-CARTON-444207.14-4470436.94,PAPEL-CARTON,444207.14-4470436.94,24 horas
20491,PAPEL-CARTON-444207.1744-4478700.19,PAPEL-CARTON,444207.1744-4478700.19,24 horas
20492,PAPEL-CARTON-444208.635-4475974.223,PAPEL-CARTON,444208.635-4475974.223,24 horas
20493,PAPEL-CARTON-444209.2385-4474034.999,PAPEL-CARTON,444209.2385-4474034.999,24 horas
20494,PAPEL-CARTON-444211.5501-4478325.344,PAPEL-CARTON,444211.5501-4478325.344,24 horas
20495,PAPEL-CARTON-444212.7166-4473557.339,PAPEL-CARTON,444212.7166-4473557.339,24 horas
20496,PAPEL-CARTON-444213.62-4473285.058,PAPEL-CARTON,444213.62-4473285.058,24 horas
20497,PAPEL-CARTON-444213.7017-4482621.089,PAPEL-CARTON,444213.7017-4482621.089,24 horas
20498,PAPEL-CARTON-444215.36-4472227.95,PAPEL-CARTON,444215.36-4472227.95,24 horas
20499,PAPEL-CARTON-444215.475-4476060.948,PAPEL-CARTON,444215.475-4476060.948,24 horas
20500,PAPEL-CARTON-444215.7559-4482432.104,PAPEL-CARTON,444215.7559-4482432.104,24 horas
20501,PAPEL-CARTON-444223.1167-4475269.868,PAPEL-CARTON,444223.1167-4475269.868,24 horas
20502,PAPEL-CARTON-444224.5875-4475365.588,PAPEL-CARTON,444224.5875-4475365.588,24 horas
20503,PAPEL-CARTON-444226.1684-4483003.338,PAPEL-CARTON,444226.1684-4483003.338,24 horas
20504,PAPEL-CARTON-444227.0271-4480416.567,PAPEL-CARTON,444227.0271-4480416.567,24 horas
20505,PAPEL-CARTON-444227.5828-4480533.223,PAPEL-CARTON,444227.5828-4480533.223,24 horas
20506,PAPEL-CARTON-444227.58-4472079.22,PAPEL-CARTON,444227.58-4472079.22,24 horas
20507,PAPEL-CARTON-444233.1594-4477979.619,PAPEL-CARTON,444233.1594-4477979.619,24 horas
20508,PAPEL-CARTON-444233.7667-4477812.603,PAPEL-CARTON,444233.7667-4477812.603,24 horas
20509,PAPEL-CARTON-444234.8833-4480001.984,PAPEL-CARTON,444234.8833-4480001.984,24 horas
20510,PAPEL-CARTON-444236.0312-4479200.159,PAPEL-CARTON,444236.0312-4479200.159,24 horas
20511,PAPEL-CARTON-444238.3632-4481069.844,PAPEL-CARTON,444238.3632-4481069.844,24 horas
20512,PAPEL-CARTON-444239.4527-4482023.846,PAPEL-CARTON,444239.4527-4482023.846,24 horas
20513,PAPEL-CARTON-444239.8767-4480703.871,PAPEL-CARTON,444239.8767-4480703.871,24 horas
20514,PAPEL-CARTON-444241.8725-4477928.176,PAPEL-CARTON,444241.8725-4477928.176,24 horas
20515,PAPEL-CARTON-444242.79-4472298.23,PAPEL-CARTON,444242.79-4472298.23,24 horas
20516,PAPEL-CARTON-444244.65-4473534.343,PAPEL-CARTON,444244.65-4473534.343,24 horas
20517,PAPEL-CARTON-444244.7775-4478504.858,PAPEL-CARTON,444244.7775-4478504.858,24 horas
20518,PAPEL-CARTON-444244.85-4471501.98,PAPEL-CARTON,444244.85-4471501.98,24 horas
20519,PAPEL-CARTON-444247.50-4470315.98,PAPEL-CARTON,444247.5-4470315.98,24 horas
20520,PAPEL-CARTON-444252-4473643,PAPEL-CARTON,444252.0-4473643.0,24 horas
20521,PAPEL-CARTON-444253.6886-4474976.836,PAPEL-CARTON,444253.6886-4474976.836,24 horas
20522,PAPEL-CARTON-444258.24-4472892.44,PAPEL-CARTON,444258.24-4472892.44,24 horas
20523,PAPEL-CARTON-444260.4084-4476212.869,PAPEL-CARTON,444260.4084-4476212.869,24 horas
20524,PAPEL-CARTON-444261.4437-4473116.101,PAPEL-CARTON,444261.4437-4473116.101,24 horas
20525,PAPEL-CARTON-444262.0787-4475156.604,PAPEL-CARTON,444262.0787-4475156.604,24 horas
20526,PAPEL-CARTON-444263.95-4469914.02,PAPEL-CARTON,444263.95-4469914.02,24 horas
20527,PAPEL-CARTON-444263-4473394,PAPEL-CARTON,444263.0-4473394.0,24 horas
20528,PAPEL-CARTON-444264.7463-4479440.551,PAPEL-CARTON,444264.7463-4479440.551,24 horas
20529,PAPEL-CARTON-444265.14-4472450.70,PAPEL-CARTON,444265.14-4472450.7,24 horas
20530,PAPEL-CARTON-444265.9675-4475602.62,PAPEL-CARTON,444265.9675-4475602.62,24 horas
20531,PAPEL-CARTON-444267.2267-4483559.692,PAPEL-CARTON,444267.2267-4483559.692,24 horas
20532,PAPEL-CARTON-444270.5712-4477188.794,PAPEL-CARTON,444270.5712-4477188.794,24 horas
20533,PAPEL-CARTON-444271.8819-4482275.678,PAPEL-CARTON,444271.8819-4482275.678,24 horas
20534,PAPEL-CARTON-444274.7823-4475764.821,PAPEL-CARTON,444274.7823-4475764.821,24 horas
20535,PAPEL-CARTON-444277.09-4471728.63,PAPEL-CARTON,444277.09-4471728.63,24 horas
20536,PAPEL-CARTON-444279.29-4472882.29,PAPEL-CARTON,444279.29-4472882.29,24 horas
20537,PAPEL-CARTON-444279.44-4468008.40,PAPEL-CARTON,444279.44-4468008.4,24 horas
20538,PAPEL-CARTON-444280.7816-4476358.807,PAPEL-CARTON,444280.7816-4476358.807,24 horas
20539,PAPEL-CARTON-444283.27-4472378.74,PAPEL-CARTON,444283.27-4472378.74,24 horas
20540,PAPEL-CARTON-444284.3119-4476974.826,PAPEL-CARTON,444284.3119-4476974.826,24 horas
20541,PAPEL-CARTON-444287.3526-4473336.552,PAPEL-CARTON,444287.3526-4473336.552,24 horas
20542,PAPEL-CARTON-444287.715-4477037.365,PAPEL-CARTON,444287.715-4477037.365,24 horas
20543,PAPEL-CARTON-444288.5965-4482664.406,PAPEL-CARTON,444288.5965-4482664.406,24 horas
20544,PAPEL-CARTON-444289.6615-4474907.269,PAPEL-CARTON,444289.6615-4474907.269,24 horas
20545,PAPEL-CARTON-444295.92-4473951.73,PAPEL-CARTON,444295.92-4473951.73,24 horas
20546,PAPEL-CARTON-444297.42-4471208.76,PAPEL-CARTON,444297.42-4471208.76,24 horas
20547,PAPEL-CARTON-444297.4925-4478767.398,PAPEL-CARTON,444297.4925-4478767.398,24 horas
20548,PAPEL-CARTON-444298.548-4475061.778,PAPEL-CARTON,444298.548-4475061.778,24 horas
20549,PAPEL-CARTON-444298.7656-4478150.887,PAPEL-CARTON,444298.7656-4478150.887,24 horas
20550,PAPEL-CARTON-444299.17-4468320.95,PAPEL-CARTON,444299.17-4468320.95,24 horas
20551,PAPEL-CARTON-444300.08-4476221.588,PAPEL-CARTON,444300.08-4476221.588,24 horas
20552,PAPEL-CARTON-444302.1684-4483387.338,PAPEL-CARTON,444302.1684-4483387.338,24 horas
20553,PAPEL-CARTON-444303.93-4470646.02,PAPEL-CARTON,444303.93-4470646.02,24 horas
20554,PAPEL-CARTON-444304.0096-4483106.909,PAPEL-CARTON,444304.0096-4483106.909,24 horas
20555,PAPEL-CARTON-444304.395-4479949.805,PAPEL-CARTON,444304.395-4479949.805,24 horas
20556,PAPEL-CARTON-444306.19-4469507.65,PAPEL-CARTON,444306.19-4469507.65,24 horas
20557,PAPEL-CARTON-444309.82-4472879.51,PAPEL-CARTON,444309.82-4472879.51,24 horas
20558,PAPEL-CARTON-444312.07-4467941.89,PAPEL-CARTON,444312.07-4467941.89,24 horas
20559,PAPEL-CARTON-444312.4039-4480361.219,PAPEL-CARTON,444312.4039-4480361.219,24 horas
20560,PAPEL-CARTON-444317.6079-4478038.053,PAPEL-CARTON,444317.6079-4478038.053,24 horas
20561,PAPEL-CARTON-444321.48-4468604.52,PAPEL-CARTON,444321.48-4468604.52,24 horas
20562,PAPEL-CARTON-444323.46-4470908.96,PAPEL-CARTON,444323.46-4470908.96,24 horas
20563,PAPEL-CARTON-444324.0271-4480274.615,PAPEL-CARTON,444324.0271-4480274.615,24 horas
20564,PAPEL-CARTON-444326.5484-4481260.228,PAPEL-CARTON,444326.5484-4481260.228,24 horas
20565,PAPEL-CARTON-444326.83-4472712.88,PAPEL-CARTON,444326.83-4472712.88,24 horas
20566,PAPEL-CARTON-444327-4476498,PAPEL-CARTON,444327.0-4476498.0,24 horas
20567,PAPEL-CARTON-444332.7325-4478415.492,PAPEL-CARTON,444332.7325-4478415.492,24 horas
20568,PAPEL-CARTON-444333-4474916,PAPEL-CARTON,444333.0-4474916.0,24 horas
20569,PAPEL-CARTON-444337.2537-4475529.763,PAPEL-CARTON,444337.2537-4475529.763,24 horas
20570,PAPEL-CARTON-444337.7198-4475399.381,PAPEL-CARTON,444337.7198-4475399.381,24 horas
20571,PAPEL-CARTON-444341.2111-4482540.571,PAPEL-CARTON,444341.2111-4482540.571,24 horas
20572,PAPEL-CARTON-444341.84-4471373.16,PAPEL-CARTON,444341.84-4471373.16,24 horas
20573,PAPEL-CARTON-444344.5497-4483205.49,PAPEL-CARTON,444344.5497-4483205.49,24 horas
20574,PAPEL-CARTON-444344.599-4473089.868,PAPEL-CARTON,444344.599-4473089.868,24 horas
20575,PAPEL-CARTON-444345.6217-4481873.243,PAPEL-CARTON,444345.6217-4481873.243,24 horas
20576,PAPEL-CARTON-444349.2789-4483487.829,PAPEL-CARTON,444349.2789-4483487.829,24 horas
20577,PAPEL-CARTON-444349.5551-4480882.878,PAPEL-CARTON,444349.5551-4480882.878,24 horas
20578,PAPEL-CARTON-444351.8669-4479923.436,PAPEL-CARTON,444351.8669-4479923.436,24 horas
20579,PAPEL-CARTON-444352.79-4468383.61,PAPEL-CARTON,444352.79-4468383.61,24 horas
20580,PAPEL-CARTON-444359.69-4468365.02,PAPEL-CARTON,444359.69-4468365.02,24 horas
20581,PAPEL-CARTON-444360.48-4471552.40,PAPEL-CARTON,444360.48-4471552.4,24 horas
20582,PAPEL-CARTON-444361.6479-4475282.72,PAPEL-CARTON,444361.6479-4475282.72,24 horas
20583,PAPEL-CARTON-444363.3589-4481031.927,PAPEL-CARTON,444363.3589-4481031.927,24 horas
20584,PAPEL-CARTON-444368.3407-4476123.613,PAPEL-CARTON,444368.3407-4476123.613,24 horas
20585,PAPEL-CARTON-444368.93-4468373.61,PAPEL-CARTON,444368.93-4468373.61,24 horas
20586,PAPEL-CARTON-444369.3854-4476769.319,PAPEL-CARTON,444369.3854-4476769.319,24 horas
20587,PAPEL-CARTON-444372.41-4472852.30,PAPEL-CARTON,444372.41-4472852.3,24 horas
20588,PAPEL-CARTON-444376.56-4470561.23,PAPEL-CARTON,444376.56-4470561.23,24 horas
20589,PAPEL-CARTON-444376.62-4475895.729,PAPEL-CARTON,444376.62-4475895.729,24 horas
20590,PAPEL-CARTON-444377.5137-4474813.59,PAPEL-CARTON,444377.5137-4474813.59,24 horas
20591,PAPEL-CARTON-444378.1308-4473467.61,PAPEL-CARTON,444378.1308-4473467.61,24 horas
20592,PAPEL-CARTON-444380.5719-4476472.412,PAPEL-CARTON,444380.5719-4476472.412,24 horas
20593,PAPEL-CARTON-444380.8142-4482629.761,PAPEL-CARTON,444380.8142-4482629.761,24 horas
20594,PAPEL-CARTON-444381.6031-4477766.323,PAPEL-CARTON,444381.6031-4477766.323,24 horas
20595,PAPEL-CARTON-444382.9795-4475192.274,PAPEL-CARTON,444382.9795-4475192.274,24 horas
20596,PAPEL-CARTON-444383.1167-4477608.285,PAPEL-CARTON,444383.1167-4477608.285,24 horas
20597,PAPEL-CARTON-444383.95-4470698.60,PAPEL-CARTON,444383.95-4470698.6,24 horas
20598,PAPEL-CARTON-444384.21-4470757.54,PAPEL-CARTON,444384.21-4470757.54,24 horas
20599,PAPEL-CARTON-444387.576-4476922.751,PAPEL-CARTON,444387.576-4476922.751,24 horas
20600,PAPEL-CARTON-444388.58-4470041.08,PAPEL-CARTON,444388.58-4470041.08,24 horas
20601,PAPEL-CARTON-444390.51-4470244.54,PAPEL-CARTON,444390.51-4470244.54,24 horas
20602,PAPEL-CARTON-444390.9525-4477226.887,PAPEL-CARTON,444390.9525-4477226.887,24 horas
20603,PAPEL-CARTON-444391.5987-4473302.156,PAPEL-CARTON,444391.5987-4473302.156,24 horas
20604,PAPEL-CARTON-444392.0937-4473660.883,PAPEL-CARTON,444392.0937-4473660.883,24 horas
20605,PAPEL-CARTON-444392.1738-4475996.4,PAPEL-CARTON,444392.1738-4475996.4,24 horas
20606,PAPEL-CARTON-444393.4492-4475744.986,PAPEL-CARTON,444393.4492-4475744.986,24 horas
20607,PAPEL-CARTON-444393.9688-4474915.004,PAPEL-CARTON,444393.9688-4474915.004,24 horas
20608,PAPEL-CARTON-444395.56-4470444.20,PAPEL-CARTON,444395.56-4470444.2,24 horas
20609,PAPEL-CARTON-444399.3122-4478830.474,PAPEL-CARTON,444399.3122-4478830.474,24 horas
20610,PAPEL-CARTON-444401.9783-4475457.868,PAPEL-CARTON,444401.9783-4475457.868,24 horas
20611,PAPEL-CARTON-444402.1684-4482813.338,PAPEL-CARTON,444402.1684-4482813.338,24 horas
20612,PAPEL-CARTON-444405.6819-4484115.809,PAPEL-CARTON,444405.6819-4484115.809,24 horas
20613,PAPEL-CARTON-444406.0673-4481968.611,PAPEL-CARTON,444406.0673-4481968.611,24 horas
20614,PAPEL-CARTON-444407.6187-4479310.07,PAPEL-CARTON,444407.6187-4479310.07,24 horas
20615,PAPEL-CARTON-444410.1684-4482733.338,PAPEL-CARTON,444410.1684-4482733.338,24 horas
20616,PAPEL-CARTON-444411.3181-4480454.698,PAPEL-CARTON,444411.3181-4480454.698,24 horas
20617,PAPEL-CARTON-444412.7781-4477411.09,PAPEL-CARTON,444412.7781-4477411.09,24 horas
20618,PAPEL-CARTON-444416.40-4468408.67,PAPEL-CARTON,444416.4-4468408.67,24 horas
20619,PAPEL-CARTON-444422.1684-4483287.338,PAPEL-CARTON,444422.1684-4483287.338,24 horas
20620,PAPEL-CARTON-444425.4416-4478621.803,PAPEL-CARTON,444425.4416-4478621.803,24 horas
20621,PAPEL-CARTON-444427.3664-4480363.337,PAPEL-CARTON,444427.3664-4480363.337,24 horas
20622,PAPEL-CARTON-444427.9417-4476182.539,PAPEL-CARTON,444427.9417-4476182.539,24 horas
20623,PAPEL-CARTON-444428.04-4472686.15,PAPEL-CARTON,444428.04-4472686.15,24 horas
20624,PAPEL-CARTON-444429.70-4468416.34,PAPEL-CARTON,444429.7-4468416.34,24 horas
